
#----------------------------------------------------
#TIMESTEP
#----------------------------------------------------

timestep	1

#----------------------------------------------------
#NPT RUN
#----------------------------------------------------

fix		fxnpt all npt temp 300 300 100 iso 1.0 1.0 1000.0

run		1000000
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 4.1
  ghost atom cutoff = 4.1
  binsize = 2.05 -> bins = 50 50 5
Memory usage per processor = 5.34324 Mbytes
Step Temp PotEng KinEng TotEng v_Fx v_Fy 
10908000    85.265339   -26852.453    1000.1187   -25852.334 2.5224267e-13 -1.0658141e-14 
10909000    84.015133    -26838.23    985.45446   -25852.775 4.4408921e-16 1.5099033e-13 
10910000    83.854341   -26836.748    983.56845    -25853.18 -2.3092639e-14 3.5527137e-14 
10911000    84.175756   -26840.872    987.33848   -25853.534 1.5276669e-13 1.6164847e-13 
10912000     84.25781   -26842.286    988.30093   -25853.985 4.5119464e-13  2.14051e-13 
10913000    83.592016   -26834.994    980.49151   -25854.503 -2.593481e-13 2.6822988e-13 
10914000    84.442125   -26845.438    990.46285   -25854.976 1.8829382e-13 -1.7763568e-13 
10915000    84.970017   -26852.139    996.65475   -25855.484 1.0658141e-14 -5.1514348e-14 
10916000    84.828639   -26850.912    994.99646   -25855.916 1.7763568e-15 1.5987212e-14 
10917000    83.128854   -26831.416    975.05886   -25856.358 1.7763568e-14 3.907985e-14 
10918000    84.808473   -26851.491    994.75992   -25856.731 2.8421709e-14 1.2079227e-13 
10919000    85.011386   -26854.287       997.14   -25857.147 -9.2370556e-14 -1.3500312e-13 
10920000    83.599743   -26838.256    980.58214   -25857.674 1.0658141e-13 2.4513724e-13 
10921000    84.364019   -26847.677    989.54671   -25858.131 2.2737368e-13 3.1974423e-14 
10922000    83.386888    -26836.78    978.08547   -25858.695 -9.2370556e-14 -1.1013412e-13 
10923000    84.012595   -26844.514    985.42468   -25859.089 1.7230661e-13 -2.9309888e-14 
10924000    84.745532    -26853.61    994.02167   -25859.589 3.907985e-14 -5.3290705e-15 
10925000    82.852492   -26831.817    971.81727       -25860 1.7763568e-14 -1.1723955e-13 
10926000    83.960344   -26845.336    984.81181   -25860.524 1.7585933e-13 -1.1901591e-13 
10927000    84.093367   -26847.328     986.3721   -25860.956 -7.4606987e-14 9.9475983e-14 
10928000    83.848158   -26844.918    983.49593   -25861.422 -1.4566126e-13 -5.3290705e-14 
10929000    85.300153   -26862.511    1000.5271   -25861.984 -1.8474111e-13 8.5265128e-14 
10930000    83.009346   -26836.079    973.65709   -25862.422 6.750156e-14 -6.3948846e-14 
10931000    84.674888   -26856.169    993.19305   -25862.976 2.9309888e-13 2.0961011e-13 
10932000    84.203326   -26851.276    987.66186   -25863.614 -1.0658141e-13 -2.6290081e-13 
10933000    84.793392   -26858.728    994.58303   -25864.145 -3.1441516e-13 2.6645353e-13 
10934000    83.548121   -26844.699    979.97664   -25864.722 1.3145041e-13 -2.4513724e-13 
10935000    83.424766   -26843.764    978.52976   -25865.234 -3.0553338e-13 -1.4921397e-13 
10936000    84.771027   -26860.127    994.32071   -25865.807 -8.1712415e-14 -8.5265128e-14 
10937000    83.695704   -26847.846    981.70772   -25866.138 -1.030287e-13 1.5276669e-13 
10938000    83.836707   -26849.953    983.36161   -25866.591 -1.687539e-13 -2.2026825e-13 
10939000    82.492285   -26834.595    967.59223   -25867.002 -7.8159701e-14 4.0500936e-13 
10940000     83.96054   -26852.204    984.81411    -25867.39 -2.220446e-13 -7.1054274e-14 
10941000    83.683793   -26849.386    981.56801   -25867.818 -1.9539925e-14 2.8421709e-14 
10942000     84.04551   -26854.118    985.81077   -25868.307 -7.8159701e-14 1.9184654e-13 
10943000    83.863084   -26852.344      983.671   -25868.673 3.5527137e-15 -1.3500312e-13 
10944000    82.715239   -26839.405    970.20736   -25869.198 1.7763568e-14            0 
10945000    84.709053   -26863.073    993.59378   -25869.479 -1.1723955e-13 3.2152059e-13 
10946000    83.593931   -26850.352    980.51398   -25869.838 -2.2915003e-13 4.0856207e-14 
10947000    84.128019   -26857.241    986.77855   -25870.462 -1.3322676e-14 -7.1054274e-14 
10948000    82.434204   -26837.926    966.91097   -25871.015 -2.2826185e-13 -2.8421709e-13 
10949000    81.481821   -26827.474       955.74   -25871.734 -3.3395509e-13 -1.1013412e-13 
10950000    84.742993   -26866.219    993.99188   -25872.227 1.2434498e-14 2.7444713e-13 
10951000    84.075398   -26858.743    986.16133   -25872.581 7.9936058e-14 2.8066438e-13 
10952000     84.57342   -26865.187    992.00288   -25873.184 1.7763568e-15 -1.7763568e-13 
10953000    84.604048   -26866.012    992.36212    -25873.65 1.8829382e-13 6.6613381e-14 
10954000    82.573755   -26842.552    968.54783   -25874.004 2.9132252e-13 4.2987836e-13 
10955000    83.376331   -26852.475    977.96163   -25874.513 -8.2156504e-14 2.4158453e-13 
10956000     82.89494   -26847.173    972.31517   -25874.858 -7.4606987e-14 4.0145665e-13 
10957000    84.798267    -26869.99    994.64022   -25875.349 -3.0020431e-13 -1.4033219e-13 
10958000    83.728843   -26857.932    982.09642   -25875.836 -1.9184654e-13 1.6697754e-13 
10959000    83.980882   -26861.465    985.05271   -25876.412 3.907985e-14 -3.8191672e-14 
10960000    82.747832   -26847.538    970.58967   -25876.948 -1.2079227e-13 8.1712415e-14 
10961000    84.238274   -26865.526    988.07178   -25877.454 -4.6185278e-14 3.3395509e-13 
10962000    83.334562   -26855.482     977.4717    -25878.01 -8.5265128e-14 5.3290705e-14 
10963000    83.370961   -26856.339    977.89865    -25878.44 9.9475983e-14 -2.6290081e-13 
10964000    82.865201   -26850.786    971.96635   -25878.819 3.7658765e-13 -1.0746959e-13 
10965000    84.272559   -26867.752    988.47393   -25879.278 1.563194e-13 1.1191048e-13 
10966000    82.274769   -26844.785    965.04088   -25879.744 -2.4868996e-14 3.126388e-13 
10967000     81.97583    -26841.66    961.53448   -25880.126 -4.2632564e-14 -3.6948222e-13 
10968000    83.050866   -26854.685     974.1441   -25880.541 1.8474111e-13 1.8474111e-13 
10969000    83.403128   -26859.325    978.27595   -25881.049 2.0250468e-13 3.0198066e-14 
10970000    82.856554   -26853.676    971.86492   -25881.811 -3.1974423e-13 -1.1723955e-13 
10971000    81.079773   -26833.287    951.02419   -25882.263 -1.2079227e-13 1.4210855e-13 
10972000    82.242409   -26847.412    964.66131   -25882.751 3.4727776e-13 -1.9184654e-13 
10973000    84.150692   -26870.198    987.04449   -25883.153 -3.2329694e-13 -4.2632564e-14 
10974000    82.144566   -26847.145    963.51367   -25883.631 4.6185278e-14 -2.1493918e-13 
10975000     81.77157   -26843.062    959.13861   -25883.923 -1.1013412e-13 1.1368684e-13 
10976000    84.246321   -26872.497    988.16618   -25884.331 1.2079227e-13 -2.9842795e-13 
10977000    83.685265   -26866.257    981.58527   -25884.671 1.2079227e-13 1.4210855e-13 
10978000    82.501709   -26852.932    967.70277   -25885.229 -2.8421709e-13 -1.4033219e-13 
10979000    82.931807     -26858.4     972.7476   -25885.652 1.9539925e-13 1.2612134e-13 
10980000    83.069426   -26860.384     974.3618   -25886.022 3.5527137e-14 -1.2079227e-13 
10981000    83.157066   -26862.006    975.38977   -25886.617 2.8421709e-13 6.3948846e-14 
10982000    82.235251   -26851.487    964.57735    -25886.91 -3.2684966e-13 1.2967405e-13 
10983000    82.779716   -26858.581    970.96365   -25887.618 8.8817842e-14 -2.0250468e-13 
10984000    82.047788   -26850.611    962.37851   -25888.233 -1.2434498e-14 -6.2172489e-14 
10985000    82.654322   -26858.206    969.49284   -25888.713 -3.623768e-13 -2.4158453e-13 
10986000    81.428862   -26844.261    955.11883   -25889.142 2.0250468e-13 -1.9184654e-13 
10987000    83.305726   -26866.789    977.13347   -25889.656 -2.1316282e-13 7.9936058e-14 
10988000    81.938279   -26851.103    961.09403   -25890.009 -2.8421709e-14 3.1974423e-13 
10989000    82.179321   -26854.347    963.92132   -25890.425 -4.2632564e-14 -5.1514348e-14 
10990000    83.914591   -26875.184    984.27516   -25890.909 -5.1514348e-14 -9.0594199e-14 
10991000    83.415459   -26869.826    978.42059   -25891.406 -1.7408297e-13 2.8421709e-14 
10992000    82.866403   -26863.864    971.98045   -25891.883 -2.0605739e-13 -2.1316282e-13 
10993000     83.12823   -26867.346    975.05154   -25892.295 2.344791e-13 2.6645353e-14 
10994000    82.903751   -26865.176    972.41851   -25892.757 1.9095836e-13 2.1227464e-13 
10995000    83.707046   -26875.043    981.84075   -25893.202 -1.2434498e-13 -1.5454305e-13 
10996000    82.750508   -26864.315    970.62106   -25893.694 -4.6185278e-14 -2.8510527e-13 
10997000    82.239926   -26858.791    964.63219   -25894.158 -1.7053026e-13 9.6811448e-14 
10998000    80.774847   -26842.131    947.44756   -25894.684 -2.8199665e-13 5.8619776e-14 
10999000    83.255442    -26871.74    976.54367   -25895.197 1.9539925e-13 -4.9826809e-13 
11000000    82.565462   -26864.163    968.45056   -25895.713 -1.5099033e-14 4.9737992e-14 
11001000    82.083982   -26859.004    962.80304   -25896.201 -8.970602e-14 -9.9475983e-14 
11002000    81.888953   -26857.112    960.51546   -25896.596 -3.5527137e-15 1.9539925e-14 
11003000    81.063384   -26847.733    950.83195   -25896.901 7.8159701e-14 -2.0605739e-13 
11004000    81.951341   -26858.573    961.24723   -25897.326 -7.6383344e-14 -1.5987212e-13 
11005000      82.1086   -26860.856     963.0918   -25897.764 1.7053026e-13 2.2026825e-13 
11006000    82.938901   -26871.005    972.83081   -25898.174 -2.5757174e-14 -1.5809576e-13 
11007000    83.748274   -26881.057    982.32434   -25898.733 2.3181457e-13 -3.7303494e-14 
11008000    83.509484   -26878.744    979.52345    -25899.22 3.5527137e-14 2.0961011e-13 
11009000    82.521198   -26867.616    967.93137   -25899.685 2.6822988e-13 6.0396133e-14 
11010000    82.954236   -26873.201    973.01068    -25900.19 3.907985e-13 -2.4868996e-13 
11011000    82.644385   -26870.064    969.37628   -25900.688 3.5527137e-15 -1.0658141e-13 
11012000    80.850732   -26849.496    948.33766   -25901.158 4.6185278e-14 -3.9968029e-14 
11013000    81.896773   -26862.252    960.60718   -25901.645 3.5527137e-14 -9.5923269e-14 
11014000    82.621912   -26871.191    969.11269   -25902.078 -1.3500312e-13 2.8421709e-14 
11015000    81.655123   -26860.241    957.77274   -25902.468 -1.1013412e-13 -2.4868996e-14 
11016000    81.666463    -26860.84    957.90576   -25902.934 2.469136e-13 -4.2721382e-13 
11017000    82.096059   -26866.367    962.94471   -25903.422 1.4210855e-14 -1.1990409e-13 
11018000    80.617218   -26849.495    945.59865   -25903.896 -2.8421709e-13 -3.907985e-14 
11019000    81.804364   -26863.975    959.52327   -25904.452 -3.5527137e-15 2.2737368e-13 
11020000    82.998761   -26878.603    973.53293    -25905.07 2.2026825e-13 -1.5987212e-13 
11021000    82.661436   -26875.082    969.57628   -25905.506 -2.1316282e-13 -1.7763568e-13 
11022000    81.387311   -26860.611    954.63145    -25905.98 3.2862602e-13 -3.126388e-13 
11023000    82.576274   -26874.921    968.57738   -25906.343 1.9184654e-13 -3.3395509e-13 
11024000    81.631306   -26864.266    957.49339   -25906.772 -9.5923269e-14 2.5224267e-13 
11025000    82.324164   -26872.959    965.62026   -25907.338 1.8474111e-13 4.7606363e-13 
11026000    81.174828   -26859.962    952.13914   -25907.823 -8.5265128e-14 1.7408297e-13 
11027000    82.271713   -26873.121    965.00504   -25908.116 1.6342483e-13 3.907985e-14 
11028000    81.493725   -26864.351    955.87963   -25908.472 1.030287e-13 -8.3932861e-14 
11029000    82.093409   -26871.932    962.91362   -25909.018 -1.0658141e-14 2.5401903e-13 
11030000     81.78541   -26868.709    959.30094   -25909.408 1.8474111e-13 1.0125234e-13 
11031000    80.038539   -26848.814    938.81105   -25910.003 -2.4513724e-13 -2.1316282e-13 
11032000    80.491839   -26854.733    944.12802   -25910.605 -2.5757174e-13 -5.1514348e-14 
11033000    82.939533   -26883.828    972.83822    -25910.99 -2.7711167e-13 2.5224267e-13 
11034000    80.536996   -26855.968    944.65769   -25911.311 3.8014036e-13 -2.8421709e-13 
11035000    80.470983   -26855.807    943.88339   -25911.923 -2.4513724e-13 6.0396133e-14 
11036000    80.908796   -26861.433    949.01872   -25912.415 -3.1796787e-13 4.6185278e-14 
11037000    82.406614   -26879.326    966.58735   -25912.738 -2.9665159e-13 -6.750156e-14 
11038000    81.760997   -26872.328     959.0146   -25913.313 -1.2434498e-13 1.3855583e-13 
11039000    82.720177   -26883.981    970.26529   -25913.716 -1.1368684e-13 -1.7763568e-15 
11040000    82.250184   -26878.794    964.75251   -25914.042 9.9475983e-14 -7.1054274e-15 
11041000    82.354835   -26880.398    965.98002   -25914.418 1.0658141e-14 -3.126388e-13 
11042000    82.414978   -26881.567    966.68545   -25914.881 -1.7408297e-13 -1.3145041e-13 
11043000    80.256361   -26856.684    941.36599   -25915.318 -3.5527137e-14 -7.1054274e-15 
11044000    81.539959   -26872.222    956.42193     -25915.8 -2.1316282e-14 3.4283687e-13 
11045000    82.917457   -26888.694    972.57928   -25916.115 1.4210855e-14 2.344791e-13 
11046000    80.220967   -26857.585    940.95083   -25916.634 1.0658141e-14 5.5067062e-14 
11047000    82.008163       -26879    961.91373   -25917.087 -2.8421709e-13 1.6342483e-13 
11048000    81.639734   -26875.078    957.59225   -25917.486 -3.5527137e-15 -2.8421709e-13 
11049000    81.255829   -26871.129    953.08924    -25918.04 -1.1723955e-13 5.3290705e-14 
11050000    82.263644   -26883.406    964.91038   -25918.495 1.7941204e-13 -3.907985e-14 
11051000    82.722979   -26889.181    970.29816   -25918.883 -3.8724579e-13 2.4780178e-13 
11052000    81.282521   -26872.657    953.40232   -25919.255 -5.3290705e-15 -3.0198066e-14 
11053000    81.185254   -26872.057    952.26142   -25919.796 -1.5276669e-13 -4.9737992e-14 
11054000    81.656989    -26878.03    957.79464   -25920.235 -1.9539925e-13 2.7355895e-13 
11055000    81.887251   -26881.149    960.49549   -25920.654 9.2370556e-14 -6.9277917e-14 
11056000    80.764524   -26868.318    947.32647   -25920.991 -5.1159077e-13 -4.6185278e-14 
11057000     81.45904   -26876.862     955.4728   -25921.389 2.3536728e-13 2.8421709e-14 
11058000     82.20932   -26886.154     964.2732   -25921.881 -4.4408921e-14 -2.0961011e-13 
11059000    81.939822   -26883.394    961.11212   -25922.282 5.6843419e-14 -4.9560356e-13 
11060000    80.999315   -26872.783    950.08046   -25922.702 9.7699626e-14 -4.4764192e-13 
11061000    81.843848   -26882.967    959.98639    -25922.98 1.2789769e-13 -1.3855583e-13 
11062000     81.77008    -26882.53    959.12114   -25923.409 1.4921397e-13 -4.1655568e-13 
11063000    82.237775   -26888.362    964.60696   -25923.755 -2.4868996e-14 2.4868996e-13 
11064000    82.466522    -26891.58    967.29004    -25924.29 2.0605739e-13 -8.8817842e-14 
11065000    81.487052   -26880.453    955.80136   -25924.652 3.5527137e-15 -5.2935434e-13 
11066000    82.283667    -26890.38    965.14525   -25925.235 5.3290705e-14 -1.0658141e-13 
11067000    80.241007   -26866.866    941.18589    -25925.68 -2.344791e-13 -8.3488771e-14 
11068000    80.640365   -26872.205    945.87016   -25926.334 -2.6290081e-13 5.5067062e-14 
11069000    81.031742   -26877.176     950.4608   -25926.715 -2.0872193e-13 -1.7763568e-13 
11070000    82.089949   -26889.959    962.87304   -25927.086 1.3145041e-13 1.4921397e-13 
11071000    80.960538   -26877.155    949.62562   -25927.529 8.5265128e-14 -3.1974423e-14 
11072000    83.161826   -26903.434     975.4456   -25927.988 -1.2079227e-13 8.5265128e-14 
11073000    82.357653   -26894.491    966.01306   -25928.478 2.3092639e-14 2.0605739e-13 
11074000    81.210124   -26881.332    952.55314   -25928.779 3.5527137e-13 -1.0658141e-13 
11075000    81.135575   -26881.006    951.67872   -25929.328 -2.1316282e-13 -2.7533531e-14 
11076000    80.586248   -26874.931    945.23539   -25929.696 1.2789769e-13 1.1013412e-13 
11077000    81.239368   -26883.155    952.89615   -25930.259 3.5527137e-14 1.5987212e-13 
11078000    79.630136    -26864.84    934.02069    -25930.82 1.3500312e-13 1.8296475e-13 
11079000    80.599575   -26876.663    945.39171   -25931.271 -2.0961011e-13 -3.4816594e-13 
11080000    81.284337   -26885.469    953.42362   -25932.046 1.7230661e-13 6.750156e-14 
11081000    81.174374   -26884.616    952.13381   -25932.482 -4.2632564e-14 -1.0658141e-14 
11082000    81.398442   -26887.673    954.76201   -25932.911 -2.0339286e-13            0 
11083000    81.200556   -26885.803    952.44091   -25933.362 -1.9895197e-13 7.1054274e-14 
11084000    81.524285   -26889.936    956.23808   -25933.698 -9.2370556e-14 1.8296475e-13 
11085000    79.906743   -26871.387    937.26515   -25934.121 -2.0605739e-13 1.0125234e-13 
11086000    80.570712   -26879.722    945.05316   -25934.669 -2.4868996e-13 -1.3145041e-13 
11087000    81.421728   -26890.118    955.03514   -25935.083 -2.0694557e-13 1.030287e-13 
11088000    81.563127   -26892.232    956.69369   -25935.538 2.9132252e-13 8.1712415e-14 
11089000    81.794721    -26895.46    959.41017    -25936.05 1.4743762e-13 -8.1712415e-14 
11090000    80.190706   -26877.052    940.59589   -25936.456 1.2434498e-14 4.2632564e-14 
11091000    80.706755   -26883.656    946.64888   -25937.008 8.5265128e-14 -2.2915003e-13 
11092000    79.792523   -26873.434     935.9254   -25937.509 1.1723955e-13 1.6697754e-13 
11093000    79.333844   -26868.499    930.54534   -25937.954 1.9895197e-13 -3.8014036e-13 
11094000    80.986388    -26888.43    949.92883   -25938.501 -3.3040237e-13 -5.1514348e-14 
11095000    81.119872   -26890.487    951.49453   -25938.993 1.9895197e-13 1.4210855e-14 
11096000    81.440373   -26894.734    955.25384    -25939.48 1.2256862e-13 -1.2079227e-13 
11097000    81.244731   -26892.981    952.95906   -25940.022 2.6290081e-13 -2.3803182e-13 
11098000    80.760329   -26887.717    947.27728    -25940.44 -1.7053026e-13 4.7961635e-14 
11099000    81.016305   -26891.203    950.27974   -25940.923 1.4477308e-13 -7.1054274e-14 
11100000    82.267654   -26906.402    964.95742   -25941.444 -2.1316282e-13 -9.4146912e-14 
11101000    79.942737   -26879.531    937.68734   -25941.843 2.0428104e-13 8.5265128e-14 
11102000    81.567039    -26899.08    956.73957    -25942.34 -1.7763568e-15 -7.1054274e-14 
11103000    79.029016   -26869.771    926.96986   -25942.802 -1.0658141e-13 -3.2684966e-13 
11104000     80.89364   -26892.067    948.84095   -25943.226 1.5276669e-13 1.0658141e-13 
11105000    80.175627   -26884.074    940.41902   -25943.655 -9.2370556e-14 -9.0594199e-14 
11106000    80.193789   -26884.667    940.63205   -25944.035 2.0738966e-13 -2.8244074e-13 
11107000    80.787067   -26892.224     947.5909   -25944.633 1.0125234e-13 -1.1191048e-13 
11108000    80.162137   -26885.251    940.26079    -25944.99 8.8817842e-14 -3.2684966e-13 
11109000    79.967961   -26883.382     937.9832   -25945.399 -1.1368684e-13 -9.2370556e-14 
11110000    80.292711    -26887.62    941.79235   -25945.828 5.1514348e-14 -1.5276669e-13 
11111000    80.015976   -26884.852     938.5464   -25946.305 -1.7941204e-13 1.6697754e-13 
11112000    79.756928   -26882.276     935.5079   -25946.769 4.2632564e-14 7.1054274e-14 
11113000    79.186315   -26876.111    928.81489   -25947.296 1.4921397e-13 -2.6600944e-13 
11114000    80.922357   -26896.813    949.17777   -25947.635 -1.4210855e-13 -3.375078e-13 
11115000    80.895493   -26896.951    948.86268   -25948.088 4.9737992e-14 -3.7836401e-13 
11116000    80.146753   -26888.511    940.08034   -25948.431 -1.7230661e-13 1.1013412e-13 
11117000    80.712181   -26895.637    946.71252   -25948.924 -1.563194e-13 -1.1013412e-13 
11118000    79.649335   -26883.536    934.24588    -25949.29 -7.1054274e-14 1.9007018e-13 
11119000    80.761087   -26897.053    947.28617   -25949.767 -1.2434498e-13 -1.9717561e-13 
11120000    80.720739   -26897.102     946.8129   -25950.289 9.9475983e-14 4.9737992e-14 
11121000    79.900495   -26888.042    937.19186    -25950.85 -1.0658141e-13 -2.9398706e-13 
11122000     80.08332   -26890.689     939.3363   -25951.353 1.9184654e-13 2.8421709e-14 
11123000    79.876059    -26888.63    936.90524   -25951.725 -3.5527137e-15 8.5265128e-14 
11124000    80.843798   -26900.413    948.25632   -25952.157 1.3855583e-13 6.1284311e-14 
11125000    80.442966   -26896.172    943.55477   -25952.617 -7.283063e-14 -1.4566126e-13 
11126000    80.583254   -26898.083    945.20027   -25952.883 1.4210855e-14 1.7053026e-13 
11127000    80.620792   -26898.951    945.64058    -25953.31 -2.1316282e-14 2.1582736e-13 
11128000    79.159241   -26882.314    928.49733   -25953.816 -2.1316282e-14 -5.3290705e-15 
11129000    79.211157     -26883.4    929.10628   -25954.294 5.6843419e-14 -3.4283687e-13 
11130000    80.789266   -26902.435    947.61669   -25954.819 2.7711167e-13 -1.0480505e-13 
11131000    81.138381   -26906.936    951.71163   -25955.225 -5.6843419e-14 -1.5809576e-13 
11132000    80.389223    -26898.62    942.92438   -25955.696 -8.5265128e-14 1.4566126e-13 
11133000    80.315688   -26898.205    942.06186   -25956.144 -1.9539925e-13 1.8829382e-13 
11134000    79.235158   -26885.936     929.3878   -25956.548 -1.563194e-13 -4.1922021e-13 
11135000     80.07439     -26896.2    939.23156   -25956.968 4.8316906e-13 -7.4606987e-14 
11136000    79.237878   -26886.866     929.4197   -25957.447 1.2789769e-13 -7.8159701e-14 
11137000    79.296141    -26888.02     930.1031   -25957.917 -2.4424907e-14 -1.5276669e-13 
11138000    81.045576   -26909.134    950.62308    -25958.51 -3.2684966e-13 1.1901591e-13 
11139000    79.654828   -26893.208    934.31031   -25958.898 -2.6467717e-13 2.5668356e-13 
11140000     78.98901   -26885.718     926.5006   -25959.218 -4.1389114e-13 -1.5987212e-13 
11141000    80.530192   -26904.213    944.57788   -25959.635 -3.5527137e-15 1.6697754e-13 
11142000    81.038412    -26910.51    950.53905   -25959.971 -4.9737992e-14 -1.6520119e-13 
11143000    79.779198   -26896.143    935.76911   -25960.374 -2.1849189e-13 1.4921397e-13 
11144000    79.869855   -26897.664    936.83246   -25960.831 -1.1013412e-13 -4.6185278e-14 
11145000    79.653749    -26895.67    934.29766   -25961.373 -3.9612758e-13 3.1974423e-13 
11146000    81.364228   -26916.399     954.3607   -25962.038 -1.2434498e-13 6.0396133e-14 
11147000    79.492323   -26895.004    932.40421   -25962.599 1.8829382e-13 -5.7553962e-13 
11148000     79.59335   -26896.594    933.58921   -25963.005 1.4210855e-14 -1.1368684e-13 
11149000     79.09871    -26891.23    927.78734   -25963.443 -9.5923269e-14 2.2026825e-13 
11150000    79.784409   -26899.845    935.83024   -25964.015 -7.1054274e-15 -5.4001248e-13 
11151000     80.12498   -26904.346    939.82496   -25964.521 6.3948846e-14 -2.0250468e-13 
11152000    78.738443   -26888.514    923.56159   -25964.952 -2.3092639e-13 1.2523316e-13 
11153000    80.248012   -26906.614    941.26805   -25965.346 -1.3500312e-13 3.2862602e-13 
11154000    79.799582    -26901.77     936.0082   -25965.761 1.9539925e-13 -3.5527137e-14 
11155000    79.220461    -26895.51    929.21541   -25966.294 -1.3500312e-13 -3.6415315e-13 
11156000    80.108088   -26906.424    939.62682   -25966.798 -5.5067062e-14 -1.8474111e-13 
11157000    79.368973   -26898.149    930.95737   -25967.191 -7.8159701e-14 7.1054274e-15 
11158000     78.54083   -26888.828    921.24369   -25967.585 1.8474111e-13 -3.7303494e-13 
11159000     78.29459   -26886.417    918.35542   -25968.061 1.1368684e-13 6.750156e-14 
11160000    80.930062    -26917.92    949.26815   -25968.652 -2.2915003e-13 -9.2370556e-14 
11161000     79.97672   -26907.183    938.08594   -25969.098 2.2559732e-13 7.8159701e-14 
11162000    79.428485   -26901.393    931.65543   -25969.738 -2.4868996e-14 -3.0020431e-13 
11163000    77.645504    -26880.97    910.74197   -25970.228 -1.7941204e-13 -2.1316282e-13 
11164000     79.74788    -26906.09    935.40177   -25970.688 -3.1974423e-14 -4.7606363e-13 
11165000    80.712758   -26917.876    946.71929   -25971.156 -9.2370556e-14 -8.0824236e-14 
11166000    78.806808   -26896.002    924.36347   -25971.639 -5.8619776e-14 6.3948846e-14 
11167000    79.265285   -26901.932    929.74117   -25972.191 -7.9936058e-15 -5.3113069e-13 
11168000    80.015886    -26911.13    938.54534   -25972.585 1.5987212e-13 1.9184654e-13 
11169000     79.62362   -26906.927    933.94426   -25972.983 1.1013412e-13 1.4566126e-13 
11170000     78.82679   -26898.037    924.59785    -25973.44 -8.8817842e-14 2.1316282e-13 
11171000    78.034949   -26889.305    915.30996   -25973.995 -5.6132876e-13 -5.8619776e-14 
11172000     79.20349   -26903.636    929.01635    -25974.62 -1.5987212e-13 -9.2370556e-14 
11173000    79.573808   -26908.544       933.36   -25975.184 -5.6843419e-14 -1.5276669e-13 
11174000     79.65447   -26909.964    934.30611   -25975.658 2.8776981e-13 -4.1744386e-14 
11175000    79.425604    -26907.64    931.62163   -25976.018 -2.1671553e-13 -1.5987212e-13 
11176000    79.845043   -26913.016    936.54144   -25976.475 7.4606987e-14 -2.9487524e-13 
11177000    79.925067   -26914.352    937.48008   -25976.872 -3.0553338e-13 1.9184654e-13 
11178000    79.509161   -26910.084    932.60172   -25977.482 -4.2632564e-14 -3.2951419e-13 
11179000    78.911062   -26903.533    925.58632   -25977.946 3.1974423e-14 -1.1368684e-13 
11180000    78.206973   -26895.867    917.32772   -25978.539 1.7763568e-13 8.8817842e-14 
11181000    79.823742   -26915.194    936.29159   -25978.902 -3.375078e-14 -1.6076029e-13 
11182000    78.127523   -26895.649    916.39581   -25979.253 -2.0961011e-13 6.2527761e-13 
11183000    79.142018   -26907.986    928.29531   -25979.691 4.9737992e-14 1.7763568e-13 
11184000    78.813703   -26904.607    924.44435   -25980.163 4.2632564e-13 -1.9539925e-14 
11185000    78.610052   -26902.905    922.05563   -25980.849 1.3145041e-13 1.6520119e-13 
11186000      79.2684   -26911.015    929.77771   -25981.238 2.1316282e-14 -9.5923269e-14 
11187000    78.452233    -26901.97    920.20449   -25981.765 1.1013412e-13 -9.2370556e-14 
11188000    78.720582   -26905.751    923.35208   -25982.399 1.9539925e-14 3.5527137e-15 
11189000     79.43745   -26914.526    931.76058   -25982.766 -2.593481e-13 -1.2079227e-13 
11190000     79.08694   -26910.785    927.64928   -25983.136 2.8421709e-14 -7.1054274e-15 
11191000    78.309032   -26902.119    918.52481   -25983.594 -5.3290705e-15 1.8474111e-13 
11192000    79.574915   -26917.428    933.37298   -25984.055 1.7408297e-13 1.6342483e-13 
11193000    80.147151   -26924.548    940.08501   -25984.463 5.595524e-14 -1.3500312e-13 
11194000    79.448996    -26916.83    931.89601   -25984.934 3.0198066e-13 -3.5527137e-14 
11195000    78.238236    -26903.17    917.69441   -25985.476 1.1013412e-13 -3.5971226e-13 
11196000    79.566761   -26919.162    933.27733   -25985.885 -5.6843419e-14 -3.4461323e-13 
11197000    79.547209    -26919.32      933.048   -25986.272 7.6383344e-14 4.4408921e-14 
11198000     77.83296   -26899.658    912.94074   -25986.718 6.3948846e-14 3.4106051e-13 
11199000    76.969998   -26889.962    902.81863   -25987.143 2.0605739e-13 -2.9132252e-13 
11200000    79.331463   -26918.057    930.51741    -25987.54 1.2434498e-13 -1.7053026e-13 
11201000    78.743488    -26911.49    923.62077    -25987.87 3.7525538e-13 -8.1712415e-14 
11202000    78.470419   -26908.753     920.4178   -25988.336 1.3855583e-13 -2.4780178e-13 
11203000    78.157751   -26905.534    916.75036   -25988.784 6.2172489e-14 1.8474111e-13 
11204000    78.476532   -26909.626     920.4895   -25989.136 4.2632564e-14 8.3488771e-14 
11205000    78.187618   -26906.716    917.10069   -25989.615 2.0783375e-13 4.9737992e-14 
11206000    78.582165   -26911.695    921.72852   -25989.966 -6.3948846e-14 4.1211479e-13 
