   15800    290.65865   -180305.25    872.46302   -179432.79 -7.3896445e-13 3.6948222e-13 
   15900    297.15273   -180285.84    891.95613   -179393.88 -3.126388e-13 1.1368684e-13 
   16000    305.54038   -180272.28    917.13314   -179355.15 -1.4210855e-13 3.126388e-13 
   16100    307.29005   -180279.61     922.3851   -179357.23 6.5369932e-13 -8.5265128e-14 
   16200     301.7334   -180296.28    905.70582   -179390.58 -2.2737368e-13 4.2632564e-13 
   16300    298.52753    -180323.2    896.08284   -179427.12 -6.1106675e-13 -8.8107299e-13 
   16400    287.64945   -180285.84    863.43036    -179422.4 1.1937118e-12 3.4106051e-13 
   16500    312.95743   -180276.95    939.39671   -179337.55 2.4158453e-13 2.9842795e-13 
   16600    301.28268   -180258.74    904.35291   -179354.39 3.126388e-13 1.4210855e-13 
   16700    299.77619   -180289.61    899.83092   -179389.78 -7.9580786e-13 9.3791641e-13 
   16800    289.41807    -180285.1    868.73921   -179416.36 -1.2505552e-12 3.4106051e-13 
   16900     286.7865   -180278.69    860.84009   -179417.85 -3.7658765e-13 -5.1159077e-13 
   17000     304.3081   -180283.09    913.43422   -179369.65 5.968559e-13 5.6843419e-14 
   17100    297.33153   -180232.97    892.49284   -179340.47            0 -3.6948222e-13 
   17200    296.67848   -180241.31    890.53258   -179350.78 -4.405365e-13 -1.7053026e-13 
   17300    297.86735   -180268.96    894.10118   -179374.86 3.9790393e-13 3.9790393e-13 
   17400    290.11922   -180260.26    870.84382   -179389.42 -4.8316906e-13 -4.6007642e-13 
   17500    305.95657   -180304.16    918.38242   -179385.78 -5.6843419e-14 -7.6383344e-13 
   17600    301.02204   -180289.18    903.57054   -179385.61 1.7763568e-13 -6.5369932e-13 
   17700    308.00826   -180306.02    924.54091   -179381.48 -3.9790393e-13 4.405365e-13 
   17800    300.42586   -180278.44      901.781   -179376.66 -1.9895197e-13 -7.6738615e-13 
   17900    295.79823   -180266.99    887.89038    -179379.1 5.6843419e-14 4.8316906e-13 
   18000    301.25861   -180288.38    904.28065    -179384.1 -3.9790393e-13 1.2789769e-13 
   18100    296.38222   -180301.58    889.64333   -179411.94 3.126388e-13 3.6948222e-13 
   18200    295.52871   -180314.33    887.08136   -179427.25 -7.3896445e-13 7.3896445e-13 
   18300    298.18613   -180293.47    895.05806   -179398.41 2.2737368e-13 6.3948846e-13 
   18400    303.48464   -180259.16    910.96247    -179348.2 -6.2527761e-13 -8.5265128e-13 
   18500    300.56959   -180251.36    902.21244   -179349.15 1.3500312e-13 6.3948846e-13 
   18600    303.14253   -180293.76    909.93557   -179383.83 -1.4210855e-13 3.9790393e-13 
   18700    299.22399   -180295.02    898.17338   -179396.85 -3.126388e-13 3.2684966e-13 
   18800    298.88581   -180294.19    897.15829   -179397.03 5.6843419e-14 4.8316906e-13 
   18900    297.06059   -180283.66    891.67955   -179391.98 -1.7053026e-13 -8.6686214e-13 
   19000    306.27109   -180291.46    919.32649   -179372.14 -9.9475983e-13 -4.405365e-13 
   19100     317.2593   -180275.13    952.30953   -179322.82 9.9475983e-14 8.5265128e-13 
   19200    324.03108   -180276.94    972.63622   -179304.31 -3.126388e-13 3.4106051e-13 
   19300    296.93569   -180257.46    891.30466   -179366.16 -6.2527761e-13 -1.2789769e-13 
   19400    299.58492    -180286.5    899.25679   -179387.24 -3.6948222e-13 7.1054274e-14 
   19500    292.64287   -180275.03    878.41899   -179396.61 1.1368684e-13 -2.8421709e-14 
   19600    297.72234   -180286.96    893.66593   -179393.29 -9.6633812e-13 -2.8421709e-13 
   19700    295.96124    -180270.2    888.37967   -179381.82 5.6843419e-14 -1.8474111e-13 
   19800    304.79959   -180264.62    914.90954   -179349.71 -1.0231815e-12 -2.2737368e-13 
   19900    304.17224   -180241.26    913.02644   -179328.24 7.3896445e-13 -1.9895197e-13 
   20000    301.06548   -180281.93    903.70095   -179378.23 9.4857455e-13 -3.8369308e-13 
   20100    294.68078   -180293.01    884.53615   -179408.47 -2.8421709e-14 -3.5527137e-13 
   20200    302.67647   -180311.42    908.53661   -179402.88 8.5265128e-13 -6.6791017e-13 
   20300    299.86315   -180281.64    900.09193   -179381.55 3.2684966e-13 -4.5474735e-13 
   20400    300.51102   -180234.86    902.03662   -179332.83 5.6843419e-13 -8.5265128e-14 
   20500    308.67548   -180259.43    926.54371   -179332.88 -6.5369932e-13 7.3896445e-13 
   20600    300.80259   -180310.06    902.91182   -179407.14 5.1159077e-13 3.8369308e-13 
   20700    291.69169   -180297.67    875.56387   -179422.11 1.563194e-13 5.6843419e-14 
   20800    293.75588   -180281.64    881.75991   -179399.88 -5.8264504e-13 -1.4210855e-14 
   20900    300.74849   -180259.39    902.74943   -179356.64 -2.0605739e-13 -9.876544e-13 
   21000    311.01733   -180281.81    933.57317   -179348.24 1.4210855e-13 4.6895821e-13 
   21100    303.38914   -180292.64    910.67583   -179381.96 2.8421709e-13 2.2737368e-13 
   21200     292.8486    -180315.5    879.03653   -179436.46 -2.5579538e-13 5.5422333e-13 
   21300    288.38122   -180297.84     865.6269   -179432.21 -7.3896445e-13 2.9132252e-13 
   21400    292.84208   -180280.33    879.01695   -179401.31 5.968559e-13 3.4106051e-13 
   21500    302.79949   -180280.77    908.90587   -179371.87 -2.7000624e-13 -8.8107299e-13 
   21600    311.50315   -180283.56    935.03143   -179348.53 8.5265128e-14 -9.6633812e-13 
   21700    306.76755   -180284.14     920.8167   -179363.32 -3.2684966e-13 -2.2737368e-13 
   21800    291.70572   -180298.46    875.60599   -179422.85 -1.1368684e-13 2.2737368e-13 
   21900    293.95997   -180318.13     882.3725   -179435.76 -4.2632564e-14 -1.4210855e-14 
   22000    305.23462   -180324.69    916.21535   -179408.47 1.4210855e-13 -2.6290081e-13 
   22100    299.01028   -180269.78    897.53188   -179372.25 3.4106051e-13 -5.6843419e-13 
