
#----------------------------------------------------
#TIMESTEP
#----------------------------------------------------

timestep	1

#----------------------------------------------------
#FIXES
#----------------------------------------------------

fix 		fxnvt all nvt temp 300.0 300.0 100.0
fix 		fxmom all momentum 1 linear 1 1 1 angular

#----------------------------------------------------
#EQUILIBRATION RUN
#----------------------------------------------------

run 		1000000
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4 -> bins = 6 6 2
Memory usage per processor = 6.24631 Mbytes
Step Temp PotEng KinEng TotEng v_Fx v_Fy 
 1198000    125.19314   -30626.496    66.798678   -30559.697 7.8159701e-14 3.126388e-13 
 1199000    127.73752   -30628.335    68.156268   -30560.178 -4.2632564e-14 6.3948846e-14 
 1200000    132.11433    -30631.29    70.491582   -30560.799 -2.8421709e-14 -1.4210855e-13 
 1201000     122.8459   -30626.896     65.54627   -30561.349 7.1054274e-15 -1.1368684e-13 
 1202000    123.53146   -30627.637    65.912062   -30561.725 -8.5265128e-14 -1.4210855e-14 
 1203000    132.30544   -30632.697    70.593551   -30562.104 7.8159701e-14 -1.4921397e-13 
 1204000    125.20228   -30629.306    66.803552   -30562.503 7.1054274e-15 -1.2434498e-13 
 1205000    121.97434   -30628.046    65.081241   -30562.964 -4.2632564e-14 -8.8817842e-14 
 1206000    120.14923   -30627.777    64.107426   -30563.669 -5.6843419e-14 8.5265128e-14 
 1207000    112.72411   -30624.301    60.145638   -30564.155 1.2079227e-13 2.8421709e-14 
 1208000    126.14874   -30632.065    67.308554   -30564.756 1.4210855e-14 -1.7763568e-13 
 1209000    122.80667   -30630.678    65.525339   -30565.153 -9.2370556e-14 3.907985e-14 
 1210000    124.25526   -30632.088    66.298257    -30565.79 -1.4210855e-14 -3.1974423e-14 
 1211000    117.48838   -30628.918    62.687688    -30566.23 2.9132252e-13 1.4210855e-13 
 1212000    114.02904   -30627.448    60.841903   -30566.607 -1.563194e-13 -8.5265128e-14 
 1213000    121.41311   -30631.844    64.781785   -30567.062 5.6843419e-14 -5.6843419e-14 
 1214000     121.1613    -30632.24     64.64743   -30567.592 2.8421709e-14 -5.6843419e-14 
 1215000     109.5665   -30626.377    58.460851   -30567.916 -1.7763568e-13            0 
 1216000    113.32737   -30628.799    60.467521   -30568.332 -1.4210855e-13 -8.8817842e-14 
 1217000    120.41676   -30632.943    64.250171   -30568.693 -2.1316282e-14 -2.1316282e-14 
 1218000    117.99315   -30632.046    62.957014   -30569.089 5.1514348e-14 -1.2079227e-13 
 1219000    117.17583   -30632.025    62.520919   -30569.504 -9.5923269e-14 -6.3948846e-14 
 1220000     113.5758   -30630.581    60.600069   -30569.981 -1.7053026e-13 -5.6843419e-14 
 1221000    106.14794   -30627.037    56.636825     -30570.4 1.4210855e-13 -1.3500312e-13 
 1222000    115.50493   -30632.346     61.62939   -30570.717 -1.563194e-13 4.2632564e-14 
 1223000    119.24519   -30634.838    63.625057   -30571.213 -7.8159701e-14 -9.2370556e-14 
 1224000    109.03278   -30629.761    58.176074   -30571.585 1.4921397e-13 -5.6843419e-14 
 1225000    108.99715   -30630.416    58.157062   -30572.259 -1.9895197e-13 -5.3290705e-14 
 1226000    115.74187   -30634.327    61.755808   -30572.571            0 2.0961011e-13 
 1227000    118.27805   -30636.212    63.109029   -30573.103 1.8474111e-13 6.3948846e-14 
 1228000    108.54687   -30631.415    57.916809   -30573.498 -2.1316282e-14 3.5527137e-14 
 1229000    104.78345   -30629.709    55.908782     -30573.8 -1.5276669e-13 -7.1054274e-14 
 1230000    120.25003   -30638.358    64.161209   -30574.197 -7.1054274e-15 9.9475983e-14 
 1231000    117.65995   -30637.306    62.779233   -30574.526 8.8817842e-14 -9.2370556e-14 
 1232000    105.50775   -30631.164    56.295241   -30574.868 5.6843419e-14 7.1054274e-14 
 1233000    112.07535   -30635.053    59.799487   -30575.253 -8.5265128e-14 -7.1054274e-14 
 1234000    113.32804   -30636.083    60.467876   -30575.615 -1.4921397e-13 5.6843419e-14 
 1235000    110.57934   -30634.922    59.001267   -30575.921 1.3500312e-13 2.1316282e-14 
 1236000    105.94785   -30632.746    56.530065   -30576.216 -1.9895197e-13 8.5265128e-14 
 1237000    108.26882   -30634.397    57.768455   -30576.628 5.6843419e-14 1.9895197e-13 
 1238000    107.65921   -30634.425    57.443185   -30576.982 2.2737368e-13 7.1054274e-15 
 1239000    110.04702   -30636.133    58.717237   -30577.415 4.2632564e-14 7.8159701e-14 
 1240000    109.75086   -30636.387     58.55922   -30577.828 -7.8159701e-14 2.593481e-13 
 1241000     101.1669   -30632.137    53.979115   -30578.158 -7.8159701e-14 6.3948846e-14 
 1242000    112.10868   -30638.406    59.817266   -30578.589 7.1054274e-14 -1.3855583e-13 
 1243000    127.58426   -30647.244    68.074498    -30579.17 -7.1054274e-15 -1.4210855e-13 
 1244000    101.54057   -30633.768    54.178496    -30579.59 -1.4210855e-14 -9.9475983e-14 
 1245000    104.52794   -30635.842    55.772452    -30580.07 -5.3290705e-14 -1.2789769e-13 
 1246000     110.8611   -30639.714      59.1516   -30580.562 2.8421709e-14 7.8159701e-14 
 1247000    114.54924   -30642.066    61.119466   -30580.946 -2.8421709e-14 7.1054274e-14 
 1248000    98.676287   -30633.968    52.650213   -30581.318 -1.3500312e-13 -1.2789769e-13 
 1249000    103.12211   -30636.727    55.022351   -30581.705 3.907985e-14 -7.1054274e-14 
 1250000    103.09639   -30637.225    55.008626   -30582.216 -2.8421709e-14 3.5527137e-14 
 1251000     96.36155    -30634.12     51.41515   -30582.705 -1.7408297e-13 -2.1316282e-14 
 1252000    100.42514   -30636.915    53.583341   -30583.331 1.2079227e-13 -6.750156e-14 
 1253000     106.7522   -30640.645     56.95924   -30583.686 1.0658141e-13 1.1368684e-13 
 1254000    98.019221   -30636.368    52.299626   -30584.069 4.2632564e-14 1.0658141e-13 
 1255000    107.92115   -30642.123    57.582949    -30584.54 1.1368684e-13            0 
 1256000    104.60474   -30640.619     55.81343   -30584.805 -1.4210855e-14 2.8421709e-14 
 1257000    93.053641   -30634.766    49.650166   -30585.116 -4.2632564e-14 -6.3948846e-14 
 1258000    103.04159   -30640.427    54.979386   -30585.448 2.8421709e-14 -4.9737992e-14 
 1259000    105.06354   -30641.867    56.058226   -30585.809 3.5527137e-15 1.1368684e-13 
 1260000    105.30076   -30642.311    56.184799   -30586.127 -2.8421709e-14 -2.8421709e-14 
 1261000    99.293776   -30639.431    52.979684   -30586.451 9.2370556e-14 6.3948846e-14 
 1262000    104.68232   -30642.643     55.85482   -30586.788 -8.5265128e-14 -1.1013412e-13 
 1263000    99.142031    -30640.05    52.898718   -30587.151 -1.4210855e-14 7.1054274e-14 
 1264000    96.446784   -30638.938    51.460628   -30587.478 -5.6843419e-14 -4.2632564e-14 
 1265000    105.36998   -30643.941    56.221734    -30587.72 1.6342483e-13 3.1974423e-14 
 1266000    106.66519   -30644.949    56.912812   -30588.036 -5.6843419e-14 1.2434498e-13 
 1267000    101.85244   -30642.722      54.3449   -30588.378 3.5527137e-14 -5.3290705e-14 
 1268000     94.95314   -30639.389    50.663672   -30588.725 -1.0658141e-13 -8.8817842e-14 
 1269000    95.782497   -30640.279    51.106188   -30589.173 -7.8159701e-14            0 
 1270000     98.32114   -30642.108    52.460719   -30589.647 8.1712415e-14 3.5527137e-15 
 1271000    96.687152   -30641.582     51.58888   -30589.993 1.2789769e-13 -1.8474111e-13 
 1272000    91.885133   -30639.412    49.026691   -30590.385 7.1054274e-14 8.5265128e-14 
 1273000    96.253019   -30642.086    51.357242   -30590.729 -7.1054274e-15 2.7000624e-13 
 1274000    103.10306   -30646.085    55.012184   -30591.072 5.6843419e-14 1.1723955e-13 
 1275000    96.386738   -30642.845     51.42859   -30591.416 1.4033219e-13 -2.8421709e-14 
 1276000    93.245416   -30641.477     49.75249   -30591.724 -1.563194e-13 -7.1054274e-15 
 1277000    96.694786   -30643.673    51.592954   -30592.081 -4.2632564e-14 -1.4210855e-14 
 1278000    87.725966   -30639.331    46.807505   -30592.524 -6.750156e-14 -4.9737992e-14 
 1279000    94.608473   -30643.467     50.47977   -30592.987 -9.5923269e-14 8.5265128e-14 
 1280000    87.387093   -30640.052    46.626694   -30593.426 7.4606987e-14 -2.8421709e-14 
 1281000    100.73618   -30647.709      53.7493   -30593.959 5.3290705e-14 1.563194e-13 
 1282000    91.406581   -30643.101    48.771352   -30594.329 -9.5923269e-14 2.1316282e-14 
 1283000    98.255294   -30647.149    52.425586   -30594.724 1.7053026e-13 1.4210855e-14 
 1284000    91.945023   -30644.031    49.058646   -30594.973            0 2.6290081e-13 
 1285000    95.347879   -30646.047    50.874291   -30595.172 2.8421709e-14 -1.3500312e-13 
 1286000    97.392535   -30647.475    51.965248   -30595.509 -4.2632564e-14 7.1054274e-14 
 1287000     87.45971   -30642.332     46.66544   -30595.667 6.750156e-14 -1.4210855e-14 
 1288000    87.947261   -30642.881     46.92558   -30595.955 -2.8421709e-14 -1.3500312e-13 
 1289000    90.686826    -30644.58    48.387316   -30596.193 4.2632564e-14 -3.5527137e-14 
 1290000    93.780209   -30646.607    50.037837   -30596.569 9.9475983e-14 1.7053026e-13 
 1291000     89.32432   -30644.533    47.660331   -30596.873 -1.1368684e-13 1.7408297e-13 
 1292000    90.897313   -30645.682    48.499624   -30597.183 7.1054274e-14 1.6342483e-13 
 1293000    89.045277   -30645.012    47.511443     -30597.5 2.0605739e-13 2.8421709e-14 
 1294000    92.089651   -30646.993    49.135815   -30597.857 -7.1054274e-15 1.7763568e-15 
 1295000    87.821497   -30645.118    46.858477   -30598.259 -3.5527137e-15 -4.2632564e-14 
 1296000    95.998538    -30649.91     51.22146   -30598.688 1.1368684e-13 -1.1368684e-13 
 1297000    89.225036   -30646.694    47.607356   -30599.087 2.9842795e-13 2.8421709e-14 
 1298000     88.21537   -30646.527    47.068634   -30599.459 1.4210855e-14 -7.1054274e-15 
 1299000    81.716933   -30643.408    43.601295   -30599.807 -1.3500312e-13 3.375078e-14 
 1300000    97.509492   -30652.303    52.027652   -30600.275 -1.4210855e-13 -2.8421709e-14 
 1301000    90.118442   -30648.706    48.084046   -30600.622 1.030287e-13 -4.2632564e-14 
 1302000    89.748833   -30648.956    47.886836   -30601.069 -8.5265128e-14 -7.4606987e-14 
 1303000    86.460933   -30647.451    46.132528   -30601.319 -7.1054274e-14 2.8421709e-14 
 1304000    89.059665   -30649.122     47.51912   -30601.603 2.0605739e-13 1.1368684e-13 
 1305000    84.738114   -30646.983    45.213292    -30601.77 1.2789769e-13 -4.9737992e-14 
 1306000    82.108179   -30645.827    43.810051   -30602.017 -5.6843419e-14 6.3948846e-14 
 1307000    88.658148   -30649.616    47.304885   -30602.311 -9.9475983e-14 -5.6843419e-14 
 1308000    83.873086   -30647.334    44.751743   -30602.582 -2.8421709e-14 1.4210855e-13 
 1309000    88.754375   -30650.261    47.356228   -30602.905 -8.1712415e-14 7.1054274e-14 
 1310000    86.711941   -30649.442    46.266457   -30603.175 -2.344791e-13 2.7000624e-13 
 1311000    83.049849   -30647.665    44.312492   -30603.353 -8.8817842e-14 3.5527137e-14 
 1312000     88.23883   -30650.752    47.081151   -30603.671 1.4210855e-14 -2.8421709e-14 
 1313000    86.321088   -30650.028    46.057911    -30603.97 -1.0658141e-13 -1.1368684e-13 
 1314000    85.110001   -30649.669    45.411717   -30604.257 -5.6843419e-14 7.1054274e-15 
 1315000    86.227975   -30650.617    46.008229   -30604.608 7.1054274e-14 2.1316282e-14 
 1316000    86.232563    -30650.97    46.010678   -30604.959 5.6843419e-14 -2.8421709e-14 
 1317000    78.928239   -30647.326    42.113346   -30605.213 1.6342483e-13 -3.1974423e-14 
 1318000    84.765568   -30650.783     45.22794   -30605.555 -3.5527137e-14 -4.2632564e-14 
 1319000    83.205163    -30650.29    44.395363   -30605.895 2.8421709e-14 2.1316282e-14 
 1320000     82.73537   -30650.327    44.144698   -30606.182 -1.1368684e-13 -1.4210855e-14 
 1321000    76.144077    -30647.11    40.627814   -30606.482 -4.9737992e-14 7.1054274e-15 
 1322000    78.323223   -30648.586     41.79053   -30606.796 -1.4210855e-13 4.2632564e-14 
 1323000    87.310112   -30653.745     46.58562   -30607.159 1.4210855e-14 -8.5265128e-14 
 1324000    84.210573   -30652.375    44.931815   -30607.443            0 -1.4210855e-13 
 1325000    79.450655   -30650.144    42.392089   -30607.752 -4.9737992e-14 1.0658141e-13 
 1326000    76.076193   -30648.676    40.591594   -30608.084 -3.5527137e-14 -1.7763568e-13 
 1327000    81.312951   -30651.703    43.385745   -30608.317 3.5527137e-14 4.6185278e-14 
 1328000    82.244078   -30652.448    43.882561   -30608.565 6.3948846e-14 1.3855583e-13 
 1329000       81.883   -30652.594    43.689903   -30608.904 1.3500312e-13 8.5265128e-14 
 1330000    82.147047   -30652.998    43.830789   -30609.167 -5.6843419e-14 -4.9737992e-14 
 1331000    76.144794    -30650.16    40.628197   -30609.531 -8.5265128e-14 1.4210855e-13 
 1332000    72.483666   -30648.612    38.674747   -30609.937 1.6342483e-13 7.1054274e-15 
 1333000    74.785748   -30650.224    39.903057   -30610.321 3.5527137e-14 3.375078e-14 
 1334000    79.987844   -30653.325    42.678714   -30610.646 4.9737992e-14 -8.5265128e-14 
 1335000    82.847224   -30655.216    44.204379   -30611.011 -9.5923269e-14 7.1054274e-15 
 1336000     72.19821   -30649.722    38.522438     -30611.2 -1.4210855e-14 -4.9737992e-14 
 1337000    76.686909    -30652.52    40.917451   -30611.603 2.1316282e-14 3.375078e-14 
 1338000    72.491008    -30650.51    38.678664   -30611.831 -5.6843419e-14 -2.1316282e-14 
 1339000    80.430688   -30655.014       42.915   -30612.099 3.5527137e-14 1.1368684e-13 
 1340000    79.866211   -30655.017    42.613815   -30612.403 -1.0658141e-14 2.1316282e-14 
 1341000    78.235558   -30654.367    41.743755   -30612.623 5.6843419e-14 1.0658141e-13 
 1342000    69.583666   -30649.972    37.127408   -30612.845 -2.8421709e-14 7.1054274e-15 
 1343000    81.318279   -30656.554    43.388587   -30613.165 -4.9737992e-14 -3.5527137e-14 
 1344000    73.827085   -30652.855    39.391549   -30613.464 2.8421709e-14 4.9737992e-14 
 1345000    78.608496   -30655.823    41.942742    -30613.88 1.1368684e-13 2.4868996e-14 
 1346000    73.527019   -30653.353    39.231444   -30614.122 2.8421709e-13 1.4210855e-13 
 1347000    68.517843   -30650.957    36.558723   -30614.398 7.1054274e-14 -9.2370556e-14 
 1348000    71.751011   -30652.968    38.283828   -30614.685 -4.9737992e-14 -5.6843419e-14 
 1349000    74.696316   -30654.839     39.85534   -30614.984 6.3948846e-14 1.2079227e-13 
 1350000    79.477205   -30657.813    42.406255   -30615.407 -1.1368684e-13 -9.5923269e-14 
 1351000    76.087743   -30656.279    40.597756   -30615.681 1.4210855e-14 2.1316282e-14 
 1352000    81.911853   -30659.642    43.705298   -30615.937 -2.8421709e-14 -2.8421709e-14 
 1353000    72.672414   -30654.913    38.775457   -30616.138 9.9475983e-14 -6.0396133e-14 
 1354000    70.329974   -30653.791    37.525612   -30616.265 6.3948846e-14 9.2370556e-14 
 1355000    74.015911   -30656.045    39.492299   -30616.553 7.1054274e-14 1.6697754e-13 
 1356000     78.00929   -30658.383    41.623027    -30616.76 -1.7763568e-13 -1.9184654e-13 
 1357000     71.37107   -30654.962    38.081105   -30616.881 -1.7763568e-15 -7.1054274e-14 
 1358000    78.240093   -30658.835    41.746175   -30617.089 2.8421709e-14 -4.9737992e-14 
 1359000    71.621947   -30655.482    38.214964   -30617.267 -7.8159701e-14 -8.7041485e-14 
 1360000    72.322585   -30656.089      38.5888     -30617.5 1.0658141e-13 -2.344791e-13 
 1361000    70.784464   -30655.487    37.768112   -30617.719 -1.7763568e-14 4.2632564e-14 
 1362000      71.8776   -30656.317    38.351371   -30617.965 -4.2632564e-14 1.2789769e-13 
 1363000    68.793671   -30655.004    36.705895   -30618.298 -8.5265128e-14 -3.907985e-14 
 1364000    71.706635   -30656.866    38.260151   -30618.606 9.5923269e-14 7.1054274e-14 
 1365000    70.328021   -30656.439     37.52457   -30618.914 -1.4210855e-14 1.2079227e-13 
 1366000    68.846519   -30655.927    36.734093   -30619.193 -5.3290705e-14 -1.4210855e-14 
 1367000    72.793903   -30658.364    38.840279   -30619.524 7.8159701e-14 7.1054274e-15 
 1368000    72.017052    -30658.32    38.425778   -30619.894            0 -5.8619776e-14 
 1369000     66.79587   -30655.851    35.639938   -30620.212 3.1974423e-14 8.5265128e-14 
 1370000    69.436024   -30657.511    37.048632   -30620.462 9.2370556e-14            0 
 1371000    67.785646   -30656.902    36.168048   -30620.734 -1.9184654e-13 4.2632564e-14 
 1372000    65.246864   -30655.851    34.813443   -30621.037 5.6843419e-14 -3.907985e-14 
 1373000    62.983746   -30654.888    33.605922   -30621.283 -1.7053026e-13 -3.1974423e-14 
 1374000    73.737295   -30661.085     39.34364   -30621.742 6.5725203e-14            0 
 1375000    65.101011   -30656.663    34.735621   -30621.927 -1.4210855e-14 1.4921397e-13 
 1376000     71.19922   -30660.229    37.989412    -30622.24            0 4.2632564e-14 
 1377000    73.974726   -30661.979    39.470325   -30622.509 -1.7763568e-13 2.344791e-13 
 1378000    65.460276   -30657.645    34.927312   -30622.717 -2.8421709e-14 -9.2370556e-14 
 1379000    65.863576   -30658.134    35.142499   -30622.991 -7.1054274e-14 -1.0658141e-13 
 1380000    69.310698   -30660.318    36.981763   -30623.337 -1.2789769e-13 1.8474111e-13 
 1381000     63.86401   -30657.628    34.075601   -30623.553 2.1316282e-13 -1.2789769e-13 
 1382000    65.007635   -30658.473    34.685799   -30623.787 -7.4606987e-14 -8.5265128e-14 
 1383000    65.303392   -30658.899    34.843604   -30624.056 -1.4210855e-14 -2.1671553e-13 
 1384000    65.088852   -30659.037    34.729133   -30624.308 -1.7763568e-14 -3.1974423e-14 
 1385000    67.387286   -30660.496    35.955497    -30624.54 1.6342483e-13 9.7699626e-14 
 1386000    68.638891   -30661.494     36.62331   -30624.871 -2.8421709e-14 1.4210855e-14 
 1387000    67.335034   -30661.133    35.927617   -30625.205 -9.7699626e-15 -1.4210855e-14 
 1388000    61.852739   -30658.486    33.002456   -30625.484 1.3145041e-13 -1.1368684e-13 
 1389000    63.498126   -30659.656    33.880378   -30625.776 -5.3290705e-14 7.1054274e-15 
 1390000    65.006622   -30660.846    34.685258    -30626.16 7.1054274e-15 -2.4158453e-13 
 1391000    64.964953   -30661.023    34.663025    -30626.36 -2.7355895e-13 4.9737992e-14 
 1392000    65.292963   -30661.402     34.83804   -30626.564 -6.3948846e-14 6.3948846e-14 
 1393000    59.673195   -30658.622    31.839528   -30626.783 7.4606987e-14 -1.9184654e-13 
 1394000     67.42844   -30662.944    35.977456   -30626.966 3.5527137e-14 -6.3948846e-14 
 1395000    64.133419   -30661.335    34.219348   -30627.115 1.2079227e-13 2.1316282e-14 
 1396000    62.428218   -30660.673    33.309512   -30627.364 -2.2737368e-13 1.3855583e-13 
 1397000    62.831469   -30661.026    33.524673   -30627.502            0 2.1493918e-13 
 1398000    62.075284   -30660.753    33.121199   -30627.632 -7.8159701e-14            0 
 1399000    60.004864    -30659.75    32.016495   -30627.734 -4.0856207e-14            0 
 1400000    61.257803   -30660.593     32.68502   -30627.908 -7.9936058e-14 7.1054274e-15 
 1401000    62.123893   -30661.243    33.147135   -30628.096 1.4033219e-13 7.8159701e-14 
 1402000    64.517418   -30662.697    34.424236   -30628.273 -2.8421709e-14 9.2370556e-14 
 1403000    60.156839   -30660.578    32.097584    -30628.48 -1.7763568e-14 7.1054274e-14 
 1404000     58.86412    -30660.02    31.407834   -30628.612 7.1054274e-15 -6.3948846e-14 
 1405000    67.632766   -30664.988    36.086477   -30628.901 -1.9895197e-13 1.7053026e-13 
 1406000    63.959102   -30663.231    34.126338   -30629.105 -1.0658141e-13 1.4210855e-14 
 1407000     61.36644    -30662.02    32.742985   -30629.277 -1.4210855e-14 6.3948846e-14 
 1408000    59.540379    -30661.24    31.768662   -30629.471 3.907985e-14 -5.6843419e-14 
 1409000    61.284351   -30662.398    32.699185   -30629.698 3.375078e-14 -6.750156e-14 
 1410000    61.425058   -30662.647    32.774261   -30629.873 -2.1316282e-13 -4.9737992e-14 
 1411000    61.481211   -30662.887    32.804222   -30630.083 5.6843419e-14 5.6843419e-14 
 1412000    58.046373   -30661.257    30.971513   -30630.286 4.2632564e-14 1.0125234e-13 
 1413000     61.89366   -30663.456    33.024291   -30630.431 -7.1054274e-15 7.1054274e-14 
 1414000    59.610376   -30662.475     31.80601   -30630.669 -2.8421709e-14 -8.5265128e-14 
 1415000    57.850608   -30661.628     30.86706   -30630.761 6.750156e-14 9.2370556e-14 
 1416000    57.520341   -30661.692    30.690841   -30631.002 -3.5527137e-14 -7.1054274e-15 
 1417000    61.942031   -30664.292      33.0501   -30631.242 -1.0125234e-13 5.6843419e-14 
 1418000    56.574683   -30661.624    30.186271   -30631.438 2.0428104e-13 5.6843419e-14 
 1419000    59.932785   -30663.694    31.978037   -30631.716 -1.2079227e-13 -4.2632564e-14 
 1420000    59.476387   -30663.636    31.734519   -30631.902 8.1712415e-14 -1.4210855e-14 
 1421000    60.755203   -30664.507     32.41685    -30632.09 3.5527137e-15 -4.2632564e-14 
 1422000    56.891176   -30662.619     30.35514   -30632.264 -3.5527137e-14 -6.750156e-14 
 1423000    55.809825   -30662.147    29.778169   -30632.369 -2.8421709e-14 7.1054274e-15 
 1424000    54.660218   -30661.648    29.164779   -30632.483 8.8817842e-14 1.1013412e-13 
 1425000    57.327701   -30663.249    30.588054   -30632.661            0 2.8421709e-14 
 1426000    57.748448   -30663.709     30.81255   -30632.896 7.1054274e-14 1.4210855e-14 
 1427000    58.424122   -30664.329    31.173066   -30633.156 -9.9475983e-14 -1.2789769e-13 
 1428000    59.356164   -30665.049    31.670371   -30633.379 2.1316282e-14            0 
 1429000    52.177791    -30661.32    27.840243    -30633.48 4.2632564e-14 4.9737992e-14 
 1430000    58.786501   -30665.044     31.36642   -30633.677 7.1054274e-14 1.3500312e-13 
 1431000     58.36029   -30664.959    31.139008    -30633.82 -5.3290705e-14 -7.1054274e-14 
 1432000    55.527832   -30663.564    29.627707   -30633.937 1.3855583e-13 -2.8421709e-14 
 1433000    56.698213   -30664.319    30.252182   -30634.067 -8.5265128e-14 -3.5527137e-15 
 1434000    57.940428   -30665.131    30.914984   -30634.216 6.3504757e-14 -4.2632564e-14 
 1435000     51.85873   -30662.033    27.670003   -30634.363 1.0658141e-13 -4.9737992e-14 
 1436000    56.655112   -30664.747    30.229185   -30634.518 6.0396133e-14            0 
 1437000    54.851684   -30663.888    29.266939   -30634.622 6.3948846e-14 -2.8421709e-14 
 1438000    59.853775   -30666.732     31.93588   -30634.796 8.7041485e-14 8.5265128e-14 
 1439000    54.280341   -30663.912     28.96209    -30634.95 1.0835777e-13 4.2632564e-14 
 1440000    54.438951   -30664.137    29.046719   -30635.091 -2.1316282e-14 -9.9475983e-14 
 1441000    56.467321   -30665.378    30.128986   -30635.249 7.6383344e-14 -6.3948846e-14 
 1442000    57.763254   -30666.276    30.820451   -30635.456 -2.1316282e-14 -2.8421709e-14 
 1443000    51.450084    -30663.08    27.451964   -30635.628 4.2632564e-14 1.4210855e-14 
 1444000    55.387711   -30665.417    29.552944   -30635.864 8.8817842e-14 -3.1974423e-14 
 1445000    61.419042   -30668.805    32.771051   -30636.034 4.9737992e-14 1.0658141e-14 
 1446000    57.780373   -30666.988    30.829585   -30636.159 2.1316282e-13 4.2632564e-14 
 1447000    50.124787   -30663.023    26.744832   -30636.278 6.750156e-14 -4.2632564e-14 
 1448000     51.72809   -30663.961    27.600298    -30636.36 2.4158453e-13 1.4210855e-14 
 1449000    53.935422   -30665.242    28.778054   -30636.464 1.4210855e-14 4.2632564e-14 
 1450000    53.315495   -30665.022    28.447282   -30636.575 3.1974423e-14 -7.1054274e-15 
 1451000    51.833355   -30664.358    27.656464   -30636.701 -1.4921397e-13 -1.6342483e-13 
 1452000    53.929815   -30665.583    28.775062   -30636.808 5.595524e-14 7.1054274e-14 
 1453000    56.914243   -30667.282    30.367448   -30636.914 9.9475983e-14 8.5265128e-14 
 1454000    55.258836   -30666.545    29.484181    -30637.06 1.6342483e-13 -1.030287e-13 
 1455000    53.690393   -30665.849    28.647314   -30637.202 2.1316282e-14 -1.4210855e-14 
 1456000    54.666088   -30666.538    29.167911    -30637.37 -5.6843419e-14 -1.4210855e-14 
 1457000    53.365028   -30665.958    28.473711   -30637.484 -1.4921397e-13 1.4210855e-14 
 1458000    53.634477   -30666.276     28.61748   -30637.659 -1.4210855e-14 -2.8421709e-14 
 1459000    52.944918   -30666.043    28.249555   -30637.794 -9.2370556e-14 -1.7763568e-13 
 1460000    54.354921   -30666.938    29.001883   -30637.936 -1.7230661e-13 8.8817842e-14 
 1461000    53.328592   -30666.553     28.45427   -30638.099 1.2789769e-13 -6.3948846e-14 
 1462000     53.02493   -30666.563    28.292247    -30638.27 1.4210855e-13 -7.1054274e-14 
 1463000    50.793335   -30665.492    27.101546   -30638.391 -1.1901591e-13 1.0658141e-13 
 1464000    50.807309    -30665.76    27.109002   -30638.651 7.1054274e-14 6.3948846e-14 
 1465000    53.355728   -30667.293    28.468749   -30638.824 -1.1723955e-13 -1.0658141e-13 
 1466000    53.086339   -30667.293    28.325012   -30638.968            0 7.1054274e-15 
 1467000    49.121733   -30665.341    26.209638   -30639.132 8.8817842e-15 -1.3500312e-13 
 1468000    50.580758   -30666.262    26.988122   -30639.274 -9.4146912e-14 1.4210855e-14 
 1469000    49.953319   -30666.058    26.653342   -30639.405 3.5527137e-15 -1.1013412e-13 
 1470000     53.09271   -30667.882    28.328412   -30639.553 -1.4210855e-13 1.4210855e-14 
 1471000    48.436375   -30665.514    25.843954   -30639.671 -6.3948846e-14 -6.3948846e-14 
 1472000    54.044912   -30668.646    28.836473    -30639.81 1.1368684e-13 -2.4868996e-14 
 1473000    51.975336   -30667.649     27.73222   -30639.917 -1.4921397e-13 -7.1054274e-14 
 1474000    47.845915   -30665.544    25.528905   -30640.016 5.3290705e-14 7.4606987e-14 
 1475000    51.632186   -30667.686    27.549127   -30640.136 -9.2370556e-14 -2.2737368e-13 
 1476000    50.584144   -30667.194    26.989928   -30640.204 7.8159701e-14 2.1316282e-14 
 1477000     53.63508   -30668.964    28.617801   -30640.346 1.1013412e-13 -3.907985e-14 
 1478000    52.633927   -30668.567    28.083621   -30640.483 -7.1054274e-14 -1.4210855e-13 
 1479000    50.988698   -30667.854    27.205785   -30640.648 3.1974423e-14 6.750156e-14 
 1480000    52.070048   -30668.628    27.782755   -30640.846 1.3145041e-13 5.6843419e-14 
 1481000    49.609376   -30667.447    26.469827   -30640.977 2.1316282e-14 4.2632564e-14 
 1482000    48.196346   -30666.827    25.715883   -30641.111 -2.1316282e-14 -1.4210855e-14 
 1483000    49.751669   -30667.803    26.545749   -30641.257 -7.1054274e-14 -1.4210855e-14 
 1484000     53.42634   -30669.888    28.506425   -30641.381 -4.7961635e-14 -2.1316282e-14 
 1485000     45.84983   -30665.969    24.463864   -30641.506 -2.7000624e-13 5.6843419e-14 
 1486000    49.537226   -30668.089     26.43133   -30641.658 -4.2632564e-14 1.4210855e-14 
 1487000    49.421309   -30668.162    26.369481   -30641.793 -7.1054274e-14 5.6843419e-14 
 1488000    48.700156   -30667.939    25.984699   -30641.954 4.9737992e-14 1.4210855e-14 
 1489000    48.365848   -30667.846    25.806324    -30642.04 4.6185278e-14 1.0658141e-14 
 1490000    49.802389   -30668.681    26.572812   -30642.108 -7.1054274e-14 -1.2079227e-13 
 1491000    46.902463    -30667.25    25.025512   -30642.225 -4.2632564e-14 1.1368684e-13 
